ID Cliente;Zona;PaIs;Tipo de producto;Canal de venta;Prioridad;Fecha pedido;ID Pedido;Fecha envIo;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C3344;Europa;Slovenia;Ropa;Offline;Media;15/05/2020;334486329;22/05/2020;793; 109.28 € ; 35.84 € ; 86,659.04 € ; 28,421.12 € 
C5544;Africa;Jordan;Verduras;Offline;Media;29/12/2020;554439914;8/01/2021;9946; 154.06 € ; 90.93 € ; 1,532,280.76 € ; 904,389.78 € 
C3687;CentroamErica y Caribe;Honduras;DomEstico;Online;Media;15/11/2020;368737065;1/12/2020;6347; 668.27 € ; 502.54 € ; 4,241,509.69 € ; 3,189,621.38 € 
C9836;Africa;Lebanon;Material de oficina;Online;Baja;28/02/2020;983676612;18/04/2020;624; 651.21 € ; 524.96 € ; 406,355.04 € ; 327,575.04 € 
C5258;Africa;Tunisia ;Cereales;Online;Media;6/04/2022;525869882;22/05/2022;5439; 205.70 € ; 117.11 € ; 1,118,802.30 € ; 636,961.29 € 
C7922;Europa;Romania;Frutas;Offline;Alta;28/12/2020;792240703;29/01/2021;484; 9.33 € ; 6.92 € ; 4,515.72 € ; 3,349.28 € 
C5000;Europa;Netherlands;Cereales;Offline;Alta;30/12/2021;500025403;15/02/2022;7483; 205.70 € ; 117.11 € ; 1,539,253.10 € ; 876,334.13 € 
C2367;Africa;Azerbaijan;Frutas;Online;Baja;25/04/2021;236772811;11/05/2021;5191; 9.33 € ; 6.92 € ; 48,432.03 € ; 35,921.72 € 
C2103;Europa;Slovenia;DomEstico;Online;Media;11/02/2021;210344254;15/03/2021;4394; 668.27 € ; 502.54 € ; 2,936,378.38 € ; 2,208,160.76 € 
C6989;Africa;Chad;Ropa;Online;CrItica;12/07/2022;698913562;2/08/2022;2909; 109.28 € ; 35.84 € ; 317,895.52 € ; 104,258.56 € 
C7009;Australia y OceanIa;Nauru;Verduras;Online;Media;17/05/2021;700967061;13/06/2021;585; 154.06 € ; 90.93 € ; 90,125.10 € ; 53,194.05 € 
C1853;Africa;Kenya;Ropa;Offline;Baja;8/01/2021;185303580;7/02/2021;4302; 109.28 € ; 35.84 € ; 470,122.56 € ; 154,183.68 € 
C5410;CentroamErica y Caribe;Jamaica;Cuidado personal;Online;Alta;20/05/2022;541034448;11/06/2022;2971; 81.73 € ; 56.67 € ; 242,819.83 € ; 168,366.57 € 
C5275;Europa;Bosnia and Herzegovina;Alimento infantil;Offline;Baja;25/06/2022;527583491;31/07/2022;2534; 255.28 € ; 159.42 € ; 646,879.52 € ; 403,970.28 € 
C3246;CentroamErica y Caribe;Antigua and Barbuda ;Cuidado personal;Offline;CrItica;9/08/2021;324687039;25/08/2021;965; 81.73 € ; 56.67 € ; 78,869.45 € ; 54,686.55 € 
C1823;Europa;Romania;CosmEticos;Online;Media;13/11/2021;182393920;31/12/2021;3269; 437.20 € ; 263.33 € ; 1,429,206.80 € ; 860,825.77 € 
C8710;Asia;Kazakhstan;Frutas;Offline;CrItica;29/01/2020;871065461;23/02/2020;6482; 9.33 € ; 6.92 € ; 60,477.06 € ; 44,855.44 € 
C5313;Africa;Burkina Faso;Material de oficina;Offline;Alta;31/07/2020;531375491;3/09/2020;4671; 651.21 € ; 524.96 € ; 3,041,801.91 € ; 2,452,088.16 € 
C5243;CentroamErica y Caribe;Saint Lucia;Cereales;Offline;Baja;1/06/2022;524310338;23/06/2022;3935; 205.70 € ; 117.11 € ; 809,429.50 € ; 460,827.85 € 
C4811;CentroamErica y Caribe;Jamaica;Snacks;Offline;Alta;23/09/2020;481168830;20/10/2020;7404; 152.58 € ; 97.44 € ; 1,129,702.32 € ; 721,445.76 € 
C5535;Africa;Bahrain;DomEstico;Online;Media;5/07/2022;553562295;22/08/2022;239; 668.27 € ; 502.54 € ; 159,716.53 € ; 120,107.06 € 
C9634;Africa;Pakistan;Cereales;Offline;CrItica;11/04/2022;963414561;4/05/2022;4633; 205.70 € ; 117.11 € ; 953,008.10 € ; 542,570.63 € 
C6529;CentroamErica y Caribe;Saint Lucia;Cereales;Online;Baja;5/09/2020;652961957;7/09/2020;4808; 205.70 € ; 117.11 € ; 989,005.60 € ; 563,064.88 € 
C4347;Africa;Angola;Snacks;Online;CrItica;11/03/2020;434753310;7/04/2020;2021; 152.58 € ; 97.44 € ; 308,364.18 € ; 196,926.24 € 
C7416;Europa;Kosovo;CosmEticos;Online;Baja;29/10/2020;741649949;18/12/2020;9556; 437.20 € ; 263.33 € ; 4,177,883.20 € ; 2,516,381.48 € 
C2768;Europa;Georgia;Frutas;Offline;Baja;1/08/2021;276825702;11/08/2021;7732; 9.33 € ; 6.92 € ; 72,139.56 € ; 53,505.44 € 
C9637;Australia y OceanIa;Nauru;DomEstico;Online;Media;6/11/2021;963766896;21/11/2021;8896; 668.27 € ; 502.54 € ; 5,944,929.92 € ; 4,470,595.84 € 
C2962;Australia y OceanIa;Solomon Islands;Material de oficina;Online;Baja;6/11/2022;296272361;11/11/2022;2430; 651.21 € ; 524.96 € ; 1,582,440.30 € ; 1,275,652.80 € 
C7884;Asia;Thailand;Alimento infantil;Offline;CrItica;28/06/2020;788453423;4/08/2020;9744; 255.28 € ; 159.42 € ; 2,487,448.32 € ; 1,553,388.48 € 
C5247;Europa;Russia;Cereales;Offline;Media;3/02/2021;524733912;8/02/2021;9280; 205.70 € ; 117.11 € ; 1,908,896.00 € ; 1,086,780.80 € 
C8098;Australia y OceanIa;Samoa ;Frutas;Online;Media;18/10/2022;809850156;4/11/2022;1513; 9.33 € ; 6.92 € ; 14,116.29 € ; 10,469.96 € 
C3188;Australia y OceanIa;Vanuatu;Snacks;Offline;Baja;18/09/2022;318850982;6/10/2022;3946; 152.58 € ; 97.44 € ; 602,080.68 € ; 384,498.24 € 
C9470;Africa;Lesotho;Frutas;Offline;Alta;23/03/2021;947097718;10/04/2021;6116; 9.33 € ; 6.92 € ; 57,062.28 € ; 42,322.72 € 
C1602;Australia y OceanIa;Solomon Islands;Bebida;Online;Alta;14/07/2020;160264194;28/07/2020;4591; 47.45 € ; 31.79 € ; 217,842.95 € ; 145,947.89 € 
C4443;Asia;Taiwan;Snacks;Offline;CrItica;23/05/2020;444336736;9/06/2020;7969; 152.58 € ; 97.44 € ; 1,215,910.02 € ; 776,499.36 € 
C7556;Asia;Singapore;Verduras;Online;Baja;19/05/2022;755614173;14/06/2022;1880; 154.06 € ; 90.93 € ; 289,632.80 € ; 170,948.40 € 
C5707;Africa;Ghana;Verduras;Offline;Media;6/10/2022;570707833;7/10/2022;3985; 154.06 € ; 90.93 € ; 613,929.10 € ; 362,356.05 € 
C3365;Europa;Belarus;Bebida;Offline;Alta;2/07/2022;336541545;18/08/2022;8977; 47.45 € ; 31.79 € ; 425,958.65 € ; 285,378.83 € 
C1203;Africa;Lesotho;Snacks;Offline;CrItica;3/02/2020;120351636;26/02/2020;3578; 152.58 € ; 97.44 € ; 545,931.24 € ; 348,640.32 € 
C9596;Africa;Democratic Republic of the Congo;Cereales;Online;CrItica;30/07/2021;959686934;2/09/2021;1545; 205.70 € ; 117.11 € ; 317,806.50 € ; 180,934.95 € 
C8124;Europa;San Marino;Frutas;Online;Baja;25/12/2021;812408769;8/02/2022;8663; 9.33 € ; 6.92 € ; 80,825.79 € ; 59,947.96 € 
C4066;Africa;Mauritius ;Frutas;Online;Media;3/01/2021;406690967;11/01/2021;7749; 9.33 € ; 6.92 € ; 72,298.17 € ; 53,623.08 € 
C9910;Europa;Kosovo;Verduras;Online;Media;14/08/2021;991019856;25/09/2021;3653; 154.06 € ; 90.93 € ; 562,781.18 € ; 332,167.29 € 
C2841;Africa;Tunisia ;Verduras;Offline;Alta;15/01/2020;284194266;16/01/2020;8254; 154.06 € ; 90.93 € ; 1,271,611.24 € ; 750,536.22 € 
C1253;Europa;Czech Republic;Material de oficina;Online;Alta;20/06/2021;125325524;24/06/2021;5463; 651.21 € ; 524.96 € ; 3,557,560.23 € ; 2,867,856.48 € 
C6238;Australia y OceanIa;Federated States of Micronesia;CosmEticos;Offline;Baja;2/07/2021;623837459;10/07/2021;6222; 437.20 € ; 263.33 € ; 2,720,258.40 € ; 1,638,439.26 € 
C6094;Europa;Estonia;DomEstico;Offline;Media;8/11/2021;609466397;10/12/2021;3506; 668.27 € ; 502.54 € ; 2,342,954.62 € ; 1,761,905.24 € 
C7822;Asia;Nepal;Frutas;Offline;Baja;10/05/2020;782261168;15/06/2020;7318; 9.33 € ; 6.92 € ; 68,276.94 € ; 50,640.56 € 
C5625;Africa;Democratic Republic of the Congo;Bebida;Offline;Media;15/12/2020;562583100;24/01/2021;9696; 47.45 € ; 31.79 € ; 460,075.20 € ; 308,235.84 € 
C3411;Asia;Singapore;Snacks;Offline;Alta;9/11/2020;341106021;12/11/2020;9707; 152.58 € ; 97.44 € ; 1,481,094.06 € ; 945,850.08 € 
C1288;Asia;India;Bebida;Online;Alta;11/07/2020;128816258;12/07/2020;8448; 47.45 € ; 31.79 € ; 400,857.60 € ; 268,561.92 € 
C9070;Africa;Angola;Cereales;Offline;Media;4/04/2022;907012641;19/05/2022;4051; 205.70 € ; 117.11 € ; 833,290.70 € ; 474,412.61 € 
C5773;Asia;Kyrgyzstan;Alimento infantil;Online;CrItica;5/03/2020;577306497;12/03/2020;6676; 255.28 € ; 159.42 € ; 1,704,249.28 € ; 1,064,287.92 € 
C7116;Africa;Burundi;DomEstico;Offline;CrItica;31/08/2021;711621654;2/09/2021;3516; 668.27 € ; 502.54 € ; 2,349,637.32 € ; 1,766,930.64 € 
C7021;Africa;South Africa;Material de oficina;Online;Media;23/03/2020;702194440;30/03/2020;3794; 651.21 € ; 524.96 € ; 2,470,690.74 € ; 1,991,698.24 € 
C9115;Europa;Georgia;Cereales;Offline;Baja;14/08/2022;911573684;19/09/2022;3765; 205.70 € ; 117.11 € ; 774,460.50 € ; 440,919.15 € 
C4226;Africa;The Gambia;Bebida;Offline;Baja;19/09/2021;422620713;5/10/2021;1715; 47.45 € ; 31.79 € ; 81,376.75 € ; 54,519.85 € 
C1885;Asia;Nepal;DomEstico;Online;CrItica;18/10/2020;188509356;31/10/2020;2963; 668.27 € ; 502.54 € ; 1,980,084.01 € ; 1,489,026.02 € 
C7827;Europa;Albania;Verduras;Online;Media;7/09/2020;782725942;15/09/2020;4855; 154.06 € ; 90.93 € ; 747,961.30 € ; 441,465.15 € 
C1490;CentroamErica y Caribe;Dominica;Material de oficina;Online;CrItica;4/03/2021;149069297;22/03/2021;1772; 651.21 € ; 524.96 € ; 1,153,944.12 € ; 930,229.12 € 
C3516;Africa;Oman;Bebida;Online;Media;16/06/2022;351650750;9/07/2022;126; 47.45 € ; 31.79 € ; 5,978.70 € ; 4,005.54 € 
C8248;Africa;Ethiopia;Cereales;Online;Media;6/11/2020;824894130;20/12/2020;3359; 205.70 € ; 117.11 € ; 690,946.30 € ; 393,372.49 € 
C6235;CentroamErica y Caribe;Saint Kitts and Nevis ;Bebida;Online;Alta;21/08/2021;623535764;1/09/2021;6944; 47.45 € ; 31.79 € ; 329,492.80 € ; 220,749.76 € 
C6726;Africa;The Gambia;Verduras;Online;Media;5/07/2020;672624480;22/08/2020;3386; 154.06 € ; 90.93 € ; 521,647.16 € ; 307,888.98 € 
C6175;Africa;Rwanda;CosmEticos;Online;Media;15/02/2022;617521607;24/03/2022;7221; 437.20 € ; 263.33 € ; 3,157,021.20 € ; 1,901,505.93 € 
C1739;Asia;Japan;Frutas;Offline;CrItica;19/07/2021;173900973;19/07/2021;17; 9.33 € ; 6.92 € ; 158.61 € ; 117.64 € 
C4777;Europa;Ireland;Verduras;Online;Baja;24/10/2022;477748906;18/11/2022;5373; 154.06 € ; 90.93 € ; 827,764.38 € ; 488,566.89 € 
C9353;Europa;Andorra;Alimento infantil;Offline;Media;11/05/2020;935364234;14/06/2020;3918; 255.28 € ; 159.42 € ; 1,000,187.04 € ; 624,607.56 € 
C5733;Asia;Kazakhstan;Snacks;Online;CrItica;15/06/2020;573358285;29/06/2020;8313; 152.58 € ; 97.44 € ; 1,268,397.54 € ; 810,018.72 € 
C2886;Europa;Italy;Verduras;Offline;Alta;17/08/2022;288654887;29/09/2022;8251; 154.06 € ; 90.93 € ; 1,271,149.06 € ; 750,263.43 € 
C5984;Africa;Tanzania;Snacks;Offline;Baja;1/02/2021;598490369;7/02/2021;5455; 152.58 € ; 97.44 € ; 832,323.90 € ; 531,535.20 € 
C2904;CentroamErica y Caribe;Antigua and Barbuda ;Ropa;Offline;CrItica;15/06/2020;290413558;19/07/2020;8680; 109.28 € ; 35.84 € ; 948,550.40 € ; 311,091.20 € 
C4722;Africa;Qatar;CosmEticos;Online;Media;13/01/2020;472285783;27/01/2020;8713; 437.20 € ; 263.33 € ; 3,809,323.60 € ; 2,294,394.29 € 
C5222;Africa;Jordan;CArnicos;Offline;Media;16/12/2020;522280871;12/01/2021;3371; 421.89 € ; 364.69 € ; 1,422,191.19 € ; 1,229,369.99 € 
C3388;CentroamErica y Caribe;El Salvador;DomEstico;Online;Baja;27/11/2021;338885152;11/12/2021;2502; 668.27 € ; 502.54 € ; 1,672,011.54 € ; 1,257,355.08 € 
C7908;Australia y OceanIa;Tonga;DomEstico;Offline;Baja;12/07/2020;790897452;17/07/2020;2986; 668.27 € ; 502.54 € ; 1,995,454.22 € ; 1,500,584.44 € 
C5674;Africa;Madagascar;CArnicos;Offline;Alta;6/08/2020;567429101;19/09/2020;3735; 421.89 € ; 364.69 € ; 1,575,759.15 € ; 1,362,117.15 € 
C2279;Africa;Seychelles ;Alimento infantil;Offline;Media;29/12/2021;227903926;10/01/2022;691; 255.28 € ; 159.42 € ; 176,398.48 € ; 110,159.22 € 
C8520;Africa;Swaziland;Bebida;Offline;Media;23/02/2022;852058255;28/02/2022;1827; 47.45 € ; 31.79 € ; 86,691.15 € ; 58,080.33 € 
C8899;Australia y OceanIa;Tonga;Cereales;Online;CrItica;25/04/2020;889940917;30/04/2020;2149; 205.70 € ; 117.11 € ; 442,049.30 € ; 251,669.39 € 
C2119;Africa;Azerbaijan;Bebida;Offline;Media;16/11/2021;211913239;27/11/2021;8692; 47.45 € ; 31.79 € ; 412,435.40 € ; 276,318.68 € 
C5586;Africa;Madagascar;Cereales;Offline;CrItica;10/08/2022;558649051;15/08/2022;5523; 205.70 € ; 117.11 € ; 1,136,081.10 € ; 646,798.53 € 
C5911;Africa;Iran;Alimento infantil;Online;Alta;16/07/2021;591134679;23/08/2021;8743; 255.28 € ; 159.42 € ; 2,231,913.04 € ; 1,393,809.06 € 
C8406;Australia y OceanIa;New Zealand;CosmEticos;Offline;Baja;27/05/2022;840668952;10/07/2022;1479; 437.20 € ; 263.33 € ; 646,618.80 € ; 389,465.07 € 
C5588;Africa;Democratic Republic of the Congo;DomEstico;Online;CrItica;29/09/2020;558863198;23/10/2020;8894; 668.27 € ; 502.54 € ; 5,943,593.38 € ; 4,469,590.76 € 
C8676;Europa;Lithuania;Alimento infantil;Offline;Baja;12/07/2022;867641246;27/07/2022;3180; 255.28 € ; 159.42 € ; 811,790.40 € ; 506,955.60 € 
C7092;Africa;Seychelles ;Cereales;Online;Baja;4/09/2022;709239423;24/09/2022;8561; 205.70 € ; 117.11 € ; 1,760,997.70 € ; 1,002,578.71 € 
C8962;Europa;Croatia;Cereales;Online;CrItica;20/10/2020;896206557;16/11/2020;6291; 205.70 € ; 117.11 € ; 1,294,058.70 € ; 736,739.01 € 
C9614;Africa;Swaziland;Alimento infantil;Online;CrItica;26/08/2022;961403977;5/10/2022;9656; 255.28 € ; 159.42 € ; 2,464,983.68 € ; 1,539,359.52 € 
C5080;Asia;Singapore;Snacks;Online;Alta;27/06/2021;508005511;15/08/2021;8975; 152.58 € ; 97.44 € ; 1,369,405.50 € ; 874,524.00 € 
C5594;Europa;Germany;Frutas;Online;CrItica;5/06/2022;559497487;14/06/2022;6595; 9.33 € ; 6.92 € ; 61,531.35 € ; 45,637.40 € 
C4096;Europa;Norway;CosmEticos;Online;Baja;20/12/2020;409678733;2/01/2021;1896; 437.20 € ; 263.33 € ; 828,931.20 € ; 499,273.68 € 
C7726;Asia;Malaysia;CosmEticos;Online;Media;10/08/2021;772660577;26/08/2021;6290; 437.20 € ; 263.33 € ; 2,749,988.00 € ; 1,656,345.70 € 
C6328;Europa;Austria;Bebida;Online;CrItica;29/01/2022;632866847;12/02/2022;8219; 47.45 € ; 31.79 € ; 389,991.55 € ; 261,282.01 € 
C3950;Asia;Malaysia;Snacks;Online;Media;10/07/2020;395033872;23/07/2020;8156; 152.58 € ; 97.44 € ; 1,244,442.48 € ; 794,720.64 € 
C5342;Africa;Lesotho;Cuidado personal;Offline;Alta;20/08/2022;534210479;29/08/2022;3607; 81.73 € ; 56.67 € ; 294,800.11 € ; 204,408.69 € 
C2457;Africa;Benin;Frutas;Offline;Alta;18/03/2020;245757997;30/03/2020;4107; 9.33 € ; 6.92 € ; 38,318.31 € ; 28,420.44 € 
C5953;Europa;Greece;Material de oficina;Offline;Baja;5/03/2021;595350253;24/03/2021;6225; 651.21 € ; 524.96 € ; 4,053,782.25 € ; 3,267,876.00 € 
C4689;Europa;Lithuania;Cereales;Offline;Baja;3/06/2022;468973577;13/07/2022;8558; 205.70 € ; 117.11 € ; 1,760,380.60 € ; 1,002,227.38 € 
C6229;Africa;Comoros;CArnicos;Offline;Alta;2/09/2022;622926795;26/09/2022;6736; 421.89 € ; 364.69 € ; 2,841,851.04 € ; 2,456,551.84 € 
C5338;Asia;Myanmar;DomEstico;Offline;Media;17/01/2021;533821237;21/02/2021;8421; 668.27 € ; 502.54 € ; 5,627,501.67 € ; 4,231,889.34 € 
C6485;Africa;Ethiopia;Cuidado personal;Online;Baja;14/05/2021;648580729;4/06/2021;8306; 81.73 € ; 56.67 € ; 678,849.38 € ; 470,701.02 € 
C1344;Africa;Guinea;Cereales;Offline;CrItica;16/02/2022;134441602;5/04/2022;3112; 205.70 € ; 117.11 € ; 640,138.40 € ; 364,446.32 € 
C9289;CentroamErica y Caribe;Saint Lucia;CosmEticos;Offline;Baja;21/10/2020;928952682;5/11/2020;6597; 437.20 € ; 263.33 € ; 2,884,208.40 € ; 1,737,188.01 € 
C9899;Africa;Eritrea;Material de oficina;Offline;Media;27/12/2020;989975297;7/02/2021;4545; 651.21 € ; 524.96 € ; 2,959,749.45 € ; 2,385,943.20 € 
C1456;Africa;Niger;Cuidado personal;Offline;Baja;21/05/2022;145683276;18/06/2022;9774; 81.73 € ; 56.67 € ; 798,829.02 € ; 553,892.58 € 
C5445;CentroamErica y Caribe;Barbados;CosmEticos;Online;Media;29/03/2022;544562947;11/05/2022;7132; 437.20 € ; 263.33 € ; 3,118,110.40 € ; 1,878,069.56 € 
C8054;Australia y OceanIa;Tonga;Snacks;Offline;CrItica;30/06/2022;805413138;10/08/2022;8501; 152.58 € ; 97.44 € ; 1,297,082.58 € ; 828,337.44 € 
C9673;Asia;Indonesia;Bebida;Offline;Baja;19/08/2022;967345178;29/09/2022;7789; 47.45 € ; 31.79 € ; 369,588.05 € ; 247,612.31 € 
C2397;Asia;Indonesia;Ropa;Online;Alta;7/02/2021;239782893;28/03/2021;5941; 109.28 € ; 35.84 € ; 649,232.48 € ; 212,925.44 € 
C1524;Africa;Lebanon;Cuidado personal;Offline;CrItica;27/06/2022;152462613;1/08/2022;5930; 81.73 € ; 56.67 € ; 484,658.90 € ; 336,053.10 € 
C5054;Africa;Afghanistan;Ropa;Online;CrItica;1/10/2021;505433166;9/10/2021;7760; 109.28 € ; 35.84 € ; 848,012.80 € ; 278,118.40 € 
C7190;Europa;Hungary;Frutas;Offline;Baja;4/11/2022;719055879;14/12/2022;3468; 9.33 € ; 6.92 € ; 32,356.44 € ; 23,998.56 € 
C2840;Africa;Gabon;CosmEticos;Offline;Media;11/02/2020;284004580;22/03/2020;2121; 437.20 € ; 263.33 € ; 927,301.20 € ; 558,522.93 € 
C1112;Asia;Mongolia;Material de oficina;Offline;Media;7/08/2022;111265599;7/09/2022;4818; 651.21 € ; 524.96 € ; 3,137,529.78 € ; 2,529,257.28 € 
C2821;NorteamErica;Canada;Alimento infantil;Offline;Baja;28/02/2021;282137763;25/03/2021;9689; 255.28 € ; 159.42 € ; 2,473,407.92 € ; 1,544,620.38 € 
C4982;Africa;Afghanistan;DomEstico;Online;Alta;11/05/2021;498232400;27/06/2021;6894; 668.27 € ; 502.54 € ; 4,607,053.38 € ; 3,464,510.76 € 
C5314;Europa;Liechtenstein;Cereales;Offline;Media;2/01/2022;531473338;11/01/2022;3626; 205.70 € ; 117.11 € ; 745,868.20 € ; 424,640.86 € 
C6740;CentroamErica y Caribe;Honduras;Alimento infantil;Online;CrItica;23/04/2022;674096906;1/06/2022;9109; 255.28 € ; 159.42 € ; 2,325,345.52 € ; 1,452,156.78 € 
C3886;NorteamErica;Mexico;Alimento infantil;Online;Alta;18/06/2020;388651931;7/08/2020;9598; 255.28 € ; 159.42 € ; 2,450,177.44 € ; 1,530,113.16 € 
C5579;Africa;Liberia;Material de oficina;Online;Media;8/10/2020;557999742;28/10/2020;3378; 651.21 € ; 524.96 € ; 2,199,787.38 € ; 1,773,314.88 € 
C3353;Europa;Ireland;Snacks;Offline;Alta;16/10/2020;335314166;1/11/2020;5768; 152.58 € ; 97.44 € ; 880,081.44 € ; 562,033.92 € 
C2940;Africa;Morocco;CArnicos;Offline;CrItica;8/05/2021;294081532;24/05/2021;4115; 421.89 € ; 364.69 € ; 1,736,077.35 € ; 1,500,699.35 € 
C1781;CentroamErica y Caribe;Dominica;Ropa;Offline;Media;30/03/2022;178100669;9/05/2022;2801; 109.28 € ; 35.84 € ; 306,093.28 € ; 100,387.84 € 
C2514;Africa;Cameroon;DomEstico;Offline;Media;21/10/2020;251482903;6/11/2020;8234; 668.27 € ; 502.54 € ; 5,502,535.18 € ; 4,137,914.36 € 
C8486;Asia;Nepal;CArnicos;Offline;Baja;4/12/2021;848652064;20/12/2021;3860; 421.89 € ; 364.69 € ; 1,628,495.40 € ; 1,407,703.40 € 
C1243;Europa;Albania;Cereales;Online;CrItica;25/04/2022;124344480;16/05/2022;5150; 205.70 € ; 117.11 € ; 1,059,355.00 € ; 603,116.50 € 
C8036;Asia;Maldives;Cuidado personal;Online;Baja;8/07/2020;803608977;10/07/2020;4609; 81.73 € ; 56.67 € ; 376,693.57 € ; 261,192.03 € 
C7318;Africa;Turkey;Ropa;Offline;Alta;14/03/2021;731806886;28/04/2021;6775; 109.28 € ; 35.84 € ; 740,372.00 € ; 242,816.00 € 
C5246;Australia y OceanIa;New Zealand;Verduras;Offline;CrItica;12/04/2022;524612033;1/05/2022;3213; 154.06 € ; 90.93 € ; 494,994.78 € ; 292,158.09 € 
C4180;Africa;Lebanon;Cereales;Offline;Alta;27/01/2022;418010747;7/02/2022;7524; 205.70 € ; 117.11 € ; 1,547,686.80 € ; 881,135.64 € 
C7183;Europa;Luxembourg;Ropa;Online;Baja;26/09/2020;718301856;12/11/2020;336; 109.28 € ; 35.84 € ; 36,718.08 € ; 12,042.24 € 
C4520;Africa;Togo;Ropa;Online;Media;7/09/2021;452096688;18/09/2021;4311; 109.28 € ; 35.84 € ; 471,106.08 € ; 154,506.24 € 
C5163;Europa;Hungary;Cuidado personal;Offline;Alta;31/07/2021;516319072;31/08/2021;9142; 81.73 € ; 56.67 € ; 747,175.66 € ; 518,077.14 € 
C5282;Europa;Lithuania;DomEstico;Online;Baja;10/05/2020;528205335;24/06/2020;6551; 668.27 € ; 502.54 € ; 4,377,836.77 € ; 3,292,139.54 € 
C1753;Asia;Bangladesh;Material de oficina;Offline;Media;19/08/2022;175304305;18/09/2022;5294; 651.21 € ; 524.96 € ; 3,447,505.74 € ; 2,779,138.24 € 
C5654;Asia;China;Bebida;Online;Baja;28/12/2021;565477311;22/01/2022;6157; 47.45 € ; 31.79 € ; 292,149.65 € ; 195,731.03 € 
C1768;Africa;Equatorial Guinea;CArnicos;Offline;Media;5/06/2022;176898181;16/06/2022;6958; 421.89 € ; 364.69 € ; 2,935,510.62 € ; 2,537,513.02 € 
C7080;Europa;Belgium;Cereales;Offline;Media;14/08/2022;708053243;12/09/2022;7544; 205.70 € ; 117.11 € ; 1,551,800.80 € ; 883,477.84 € 
C3277;Africa;Turkey;Snacks;Online;Alta;20/03/2020;327741324;29/03/2020;4796; 152.58 € ; 97.44 € ; 731,773.68 € ; 467,322.24 € 
C4250;Asia;Indonesia;Cuidado personal;Offline;Media;7/11/2021;425073754;22/12/2021;7625; 81.73 € ; 56.67 € ; 623,191.25 € ; 432,108.75 € 
C6594;Europa;Russia;Frutas;Online;Baja;8/09/2021;659474360;25/09/2021;1973; 9.33 € ; 6.92 € ; 18,408.09 € ; 13,653.16 € 
C3106;Europa;Armenia;CArnicos;Online;Media;5/01/2020;310679471;27/01/2020;5814; 421.89 € ; 364.69 € ; 2,452,868.46 € ; 2,120,307.66 € 
C5287;CentroamErica y Caribe;Belize;CosmEticos;Online;CrItica;19/10/2021;528737914;1/12/2021;4153; 437.20 € ; 263.33 € ; 1,815,691.60 € ; 1,093,609.49 € 
C2840;Europa;Finland;Snacks;Offline;Alta;30/12/2020;284011018;25/01/2021;4026; 152.58 € ; 97.44 € ; 614,287.08 € ; 392,293.44 € 
C4171;Australia y OceanIa;Samoa ;Alimento infantil;Offline;Baja;14/12/2021;417172610;19/12/2021;9501; 255.28 € ; 159.42 € ; 2,425,415.28 € ; 1,514,649.42 € 
C4892;Africa;The Gambia;CosmEticos;Offline;CrItica;4/11/2020;489209020;5/12/2020;6675; 437.20 € ; 263.33 € ; 2,918,310.00 € ; 1,757,727.75 € 
C1314;Europa;Greece;DomEstico;Online;Baja;25/05/2021;131419074;3/07/2021;8679; 668.27 € ; 502.54 € ; 5,799,915.33 € ; 4,361,544.66 € 
C3954;Europa;Finland;Bebida;Online;CrItica;7/01/2022;395414102;4/02/2022;674; 47.45 € ; 31.79 € ; 31,981.30 € ; 21,426.46 € 
C6031;CentroamErica y Caribe;Trinidad and Tobago;Cereales;Offline;Baja;5/02/2020;603117930;12/03/2020;4853; 205.70 € ; 117.11 € ; 998,262.10 € ; 568,334.83 € 
C5967;Asia;Vietnam;Frutas;Online;Baja;27/12/2021;596766889;11/01/2022;5439; 9.33 € ; 6.92 € ; 50,745.87 € ; 37,637.88 € 
C2889;Asia;Indonesia;Cuidado personal;Offline;Media;6/08/2021;288909804;10/08/2021;3686; 81.73 € ; 56.67 € ; 301,256.78 € ; 208,885.62 € 
C1124;Europa;Norway;Cereales;Online;Media;16/10/2021;112408006;23/10/2021;2882; 205.70 € ; 117.11 € ; 592,827.40 € ; 337,511.02 € 
C5704;Africa;Zimbabwe;Cuidado personal;Offline;CrItica;27/07/2021;570435321;11/08/2021;3343; 81.73 € ; 56.67 € ; 273,223.39 € ; 189,447.81 € 
C8864;Africa;Namibia;Alimento infantil;Online;CrItica;28/04/2020;886478078;29/05/2020;7418; 255.28 € ; 159.42 € ; 1,893,667.04 € ; 1,182,577.56 € 
C3543;Australia y OceanIa;Tonga;Cereales;Online;Alta;17/02/2022;354335105;7/04/2022;4487; 205.70 € ; 117.11 € ; 922,975.90 € ; 525,472.57 € 
C5881;Asia;Malaysia;CArnicos;Online;CrItica;18/01/2020;588117730;11/02/2020;5960; 421.89 € ; 364.69 € ; 2,514,464.40 € ; 2,173,552.40 € 
C5722;Africa;Egypt;Bebida;Online;CrItica;21/05/2020;572249782;21/05/2020;282; 47.45 € ; 31.79 € ; 13,380.90 € ; 8,964.78 € 
C7114;Africa;Saudi Arabia;DomEstico;Offline;Baja;16/04/2021;711467587;23/05/2021;7924; 668.27 € ; 502.54 € ; 5,295,371.48 € ; 3,982,126.96 € 
